timestamp_ros,time_sec,left_wheel_setpoint,left_wheel_actual,right_wheel_setpoint,right_wheel_actual,cmd_linear_x,actual_linear_x,cmd_angular_z,actual_angular_z,odom_x,odom_y,odom_yaw,odom_source,raw_actual_linear_x,raw_actual_angular_z,raw_odom_x,raw_odom_y,raw_odom_yaw,filtered_actual_linear_x,filtered_actual_angular_z,filtered_odom_x,filtered_odom_y,filtered_odom_yaw,map_x,map_y,map_yaw,imu_yaw,imu_angular_z,goal_x,goal_y,goal_yaw,nav_status,wheel_data_age_sec,cmd_vel_age_sec,odom_age_sec,raw_odom_age_sec,filtered_odom_age_sec,imu_age_sec,map_pose_age_sec,manual_mode,manual_repeat_index,manual_repeat_total,manual_step_index,manual_step_total,manual_step_elapsed_sec,manual_step_remaining_sec,manual_left_target_mps,manual_right_target_mps,note
1785155176.3710198,0.043862687998625915,0.0,0.0,0.0,0.0,0.0,-1.1050188541972261e-15,0.0,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,before_ekf,-1.1050188541972261e-15,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,-1.2990973633401331e-16,8.534839501805891e-17,-1.7652925793475538,6.697233130074222,-1.0441883758333086,nan,nan,nan,nan,nan,nan,nan,nan,,0.05215663299895823,0.04176281000036397,0.03132267199907801,0.03132267199907801,0.0209907979988202,nan,nan,profile,1,1,1,2,0.04461526870727539,9.955384731292725,0.4,0.7,
1785155176.45551,0.1283542609999131,0.0,0.0,0.0,0.0,0.0,-1.1050188541972261e-15,0.0,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,before_ekf,-1.1050188541972261e-15,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,-2.362103647414677e-16,8.534839501805891e-17,-1.7652925793475538,6.697233130074222,-1.0441883758333086,nan,nan,nan,nan,nan,nan,nan,nan,,0.05241580200163298,0.04208152399951359,0.031269564999092836,0.031269564999092836,0.02082973500000662,nan,nan,profile,1,1,1,2,0.1285710334777832,9.871428966522217,0.4,0.7,
1785155176.538829,0.21167289100048947,4.444444444444445,0.0,7.777777777777778,0.0,0.5499999999999999,-1.1050188541972261e-15,0.5260389268805891,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,before_ekf,-1.1050188541972261e-15,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,-2.7786274455504818e-16,8.534839501805891e-17,-1.7652925793475538,6.697233130074222,-1.0441883758333086,nan,nan,nan,nan,nan,nan,nan,nan,,0.05208413500076858,0.041813660001935204,0.03150031600307557,0.03150031600307557,0.021016012000472983,nan,nan,profile,1,1,1,2,0.21192073822021484,9.788079261779785,0.4,0.7,
1785155176.6223621,0.2952058749979187,4.444444444444445,0.0,7.777777777777778,0.0,0.5499999999999999,-1.1050188541972261e-15,0.5260389268805891,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,before_ekf,-1.1050188541972261e-15,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,-3.1257884418459457e-16,8.534839501805891e-17,-1.7652925793475538,6.697233130074222,-1.0441883758333086,nan,nan,nan,nan,nan,nan,nan,nan,,0.0520822100006626,0.04162521099715377,0.03115702599825454,0.03115702599825454,0.020747402999404585,nan,nan,profile,1,1,1,2,0.29537510871887207,9.704624891281128,0.4,0.7,
1785155176.7058916,0.3787348580008256,4.444444444444445,0.0,7.777777777777778,0.0,0.5499999999999999,-1.1050188541972261e-15,0.5260389268805891,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,before_ekf,-1.1050188541972261e-15,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,-4.667002339257679e-16,8.534839501805891e-17,-1.7652925793475538,6.697233130074222,-1.0441883758333086,nan,nan,nan,nan,nan,nan,nan,nan,,0.0522476350015495,0.04195674500078894,0.031490057001065,0.031490057001065,0.020717646002594847,nan,nan,profile,1,1,1,2,0.3789482116699219,9.621051788330078,0.4,0.7,
1785155176.7896652,0.4625100979974377,4.444444444444445,0.0,7.777777777777778,0.0,0.5499999999999999,-1.1050188541972261e-15,0.5260389268805891,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,before_ekf,-1.1050188541972261e-15,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,0.0008281218590508409,0.002186211384906403,-1.7652674443578875,6.697189895969655,-1.0440785251675395,nan,nan,nan,nan,nan,nan,nan,nan,,0.05212820099768578,0.04180988699954469,0.031415790999744786,0.031415790999744786,0.020996754999941913,nan,nan,profile,1,1,1,2,0.4626755714416504,9.53732442855835,0.4,0.7,
1785155176.8730662,0.5459111220006889,4.444444444444445,0.0,7.777777777777778,0.0,0.5499999999999999,-1.1050188541972261e-15,0.5260389268805891,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,before_ekf,-1.1050188541972261e-15,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,0.008434099643040413,0.0033723442316354463,-1.764984778490764,6.696703751906636,-1.043798594700295,nan,nan,nan,nan,nan,nan,nan,nan,,0.05211451800278155,0.041873291000229074,0.03151187399998889,0.03151187399998889,0.021134144000825472,nan,nan,profile,1,1,1,2,0.5460433959960938,9.453956604003906,0.4,0.7,
1785155176.956568,0.629411956997501,4.444444444444445,0.0,7.777777777777778,0.0,0.5499999999999999,-1.1050188541972261e-15,0.5260389268805891,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,before_ekf,-1.1050188541972261e-15,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,0.023285345201520376,0.003968281223369764,-1.7639459992207134,6.69491850576198,-1.0434119857002244,nan,nan,nan,nan,nan,nan,nan,nan,,0.052187610999681056,0.041929176997655304,0.03152932000011788,0.03152932000011788,0.021106323998537846,nan,nan,profile,1,1,1,2,0.6296195983886719,9.370380401611328,0.4,0.7,
1785155177.0396767,0.7125207419994695,4.444444444444445,0.0,7.777777777777778,0.0,0.5499999999999999,-1.1050188541972261e-15,0.5260389268805891,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,before_ekf,-1.1050188541972261e-15,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,0.0395574148439027,0.008488497563830969,-1.7626826659299515,6.692748953886708,-1.0429175314288361,nan,nan,nan,nan,nan,nan,nan,nan,,0.05143321400100831,0.04122000300048967,0.03089393800109974,0.03089393800109974,0.020577826999215176,nan,nan,profile,1,1,1,2,0.7126727104187012,9.287327289581299,0.4,0.7,
1785155177.1223047,0.7951495109991811,4.444444444444445,0.0,7.777777777777778,0.0,0.5499999999999999,-1.1050188541972261e-15,0.5260389268805891,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,before_ekf,-1.1050188541972261e-15,8.534839501805891e-17,-1.7621905152513613,6.602380428944673,-1.0447186511544488,0.07332264649129763,0.008373462191279265,-1.7596300001180774,6.687510733402736,-1.0420742815092454,nan,nan,nan,nan,nan,nan,nan,nan,,0.0515460599999642,0.04134224299923517,0.031002810999780195,0.031002810999780195,0.02063566099968739,nan,nan,profile,1,1,1,2,0.795318603515625,9.204681396484375,0.4,0.7,
