timestamp_ros,time_sec,left_wheel_setpoint,left_wheel_actual,right_wheel_setpoint,right_wheel_actual,cmd_linear_x,actual_linear_x,cmd_angular_z,actual_angular_z,odom_x,odom_y,odom_yaw,odom_source,raw_actual_linear_x,raw_actual_angular_z,raw_odom_x,raw_odom_y,raw_odom_yaw,filtered_actual_linear_x,filtered_actual_angular_z,filtered_odom_x,filtered_odom_y,filtered_odom_yaw,map_x,map_y,map_yaw,imu_yaw,imu_angular_z,goal_x,goal_y,goal_yaw,nav_status,wheel_data_age_sec,cmd_vel_age_sec,odom_age_sec,raw_odom_age_sec,filtered_odom_age_sec,imu_age_sec,map_pose_age_sec,manual_mode,manual_repeat_index,manual_repeat_total,manual_step_index,manual_step_total,manual_step_elapsed_sec,manual_step_remaining_sec,manual_left_target_mps,manual_right_target_mps,note
1785152430.7651315,0.07576281900037429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,before_ekf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,0.052133876000880264,0.04163503000017954,0.03126073500061466,0.03126073500061466,0.020740861000376754,nan,nan,profile,1,1,1,3,0.07633566856384277,4.923664331436157,-0.2,-0.2,
1785152430.848879,0.15951041399966925,-2.2222222222222223,0.0,-2.2222222222222223,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,before_ekf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,0.051925567000580486,0.041646588000730844,0.031205195000438835,0.031205195000438835,0.02062042199941061,nan,nan,profile,1,1,1,3,0.15970706939697266,4.840292930603027,-0.2,-0.2,
1785152430.9317813,0.24241276599968842,-2.2222222222222223,0.0,-2.2222222222222223,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,before_ekf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,0.051737788000536966,0.041482774999167304,0.03101615800005675,0.03101615800005675,0.0205784110003151,nan,nan,profile,1,1,1,3,0.24257230758666992,4.75742769241333,-0.2,-0.2,
1785152431.0043755,0.3150056569993467,-2.2222222222222223,0.0,-2.2222222222222223,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,before_ekf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,0.05185304499900667,0.04148559699933685,0.031108729999687057,0.031108729999687057,0.02072507999946538,nan,nan,profile,1,1,1,3,0.31516051292419434,4.684839487075806,-0.2,-0.2,
1785152431.0765548,0.3871864489992731,-2.2222222222222223,0.0,-2.2222222222222223,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,before_ekf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,0.04110071099967172,0.11366638899926329,0.030772553000133485,0.030772553000133485,0.02050073399914254,nan,nan,profile,1,1,1,3,0.38732171058654785,4.612678289413452,-0.2,-0.2,
1785152431.1499002,0.46053111699984584,-2.2222222222222223,0.0,-2.2222222222222223,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,before_ekf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,0.042055736999827786,0.03167573000064294,0.0211581000003207,0.0211581000003207,0.09384540199971525,nan,nan,profile,1,1,1,3,0.4607555866241455,4.5392444133758545,-0.2,-0.2,
1785152431.233376,0.5440073419995315,-2.2222222222222223,0.0,-2.2222222222222223,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,before_ekf,0.0,0.0,0.0,0.0,0.0,-0.01633835285840258,0.013910127881334593,-0.001372959418745663,-2.5179272557719085e-07,0.001014288848252054,nan,nan,nan,nan,nan,nan,nan,nan,,0.052005117999215145,0.041650896999271936,0.03115794199948141,0.03115794199948141,0.02077001699944958,nan,nan,profile,1,1,1,3,0.5441920757293701,4.45580792427063,-0.2,-0.2,
1785152431.3060682,0.6166984400006186,-2.2222222222222223,0.0,-2.2222222222222223,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,before_ekf,0.0,0.0,0.0,0.0,0.0,-0.027457210372621048,0.017534372615388153,-0.0031247875721862658,-1.7170531132807386e-06,0.002129848623047881,nan,nan,nan,nan,nan,nan,nan,nan,,0.05172532600045088,0.04143720200045209,0.031007067000246025,0.031007067000246025,0.02066988600017794,nan,nan,profile,1,1,1,3,0.6171493530273438,4.382850646972656,-0.2,-0.2,
1785152431.3792856,0.6899169179996534,-2.2222222222222223,0.0,-2.2222222222222223,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,before_ekf,0.0,0.0,0.0,0.0,0.0,-0.04434064193718572,0.01925123627147766,-0.005974951206759247,-6.605018252984757e-06,0.003387865749731489,nan,nan,nan,nan,nan,nan,nan,nan,,0.04116713300027186,0.11465567999948689,0.030828094999378663,0.030828094999378663,0.02052112599994871,nan,nan,profile,1,1,1,3,0.690068244934082,4.309931755065918,-0.2,-0.2,
1785152431.4618137,0.7724447759992472,-2.2222222222222223,0.0,-2.2222222222222223,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,before_ekf,0.0,0.0,0.0,0.0,0.0,-0.06787689091615401,0.020034665522047527,-0.010361734276755954,-1.8853033297261406e-05,0.004714346504731904,nan,nan,nan,nan,nan,nan,nan,nan,,0.05153375999907439,0.04131248599878745,0.03092793199903099,0.03092793199903099,0.020606826999937766,nan,nan,profile,1,1,1,3,0.7726080417633057,4.227391958236694,-0.2,-0.2,
