timestamp_ros,time_sec,left_wheel_setpoint,left_wheel_actual,right_wheel_setpoint,right_wheel_actual,cmd_linear_x,actual_linear_x,cmd_angular_z,actual_angular_z,odom_x,odom_y,odom_yaw,odom_source,raw_actual_linear_x,raw_actual_angular_z,raw_odom_x,raw_odom_y,raw_odom_yaw,filtered_actual_linear_x,filtered_actual_angular_z,filtered_odom_x,filtered_odom_y,filtered_odom_yaw,map_x,map_y,map_yaw,imu_yaw,imu_angular_z,goal_x,goal_y,goal_yaw,nav_status,wheel_data_age_sec,cmd_vel_age_sec,odom_age_sec,raw_odom_age_sec,filtered_odom_age_sec,imu_age_sec,map_pose_age_sec,manual_mode,manual_repeat_index,manual_repeat_total,manual_step_index,manual_step_total,manual_step_elapsed_sec,manual_step_remaining_sec,manual_left_target_mps,manual_right_target_mps,note
1785152788.046301,0.05015229299897328,0.0,0.0,0.0,0.0,0.0,-3.800779135865184e-16,0.0,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,before_ekf,-3.800779135865184e-16,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,9.271152667101078e-06,-1.6653345764656195e-17,-12.077332600851731,0.11008448081111336,-0.021225349544570445,nan,nan,nan,nan,nan,nan,nan,nan,,0.05250126799910504,0.04216349199850811,0.03152334799960954,0.03152334799960954,0.020979169999918668,nan,nan,profile,1,1,1,3,0.05073976516723633,4.949260234832764,0.2,0.2,
1785152788.119714,0.12356552900018869,0.0,0.0,0.0,0.0,0.0,-3.800779135865184e-16,0.0,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,before_ekf,-3.800779135865184e-16,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,8.878443784563241e-06,-1.6653345547718753e-17,-12.077332680621716,0.11008448257134895,-0.021225349544570445,nan,nan,nan,nan,nan,nan,nan,nan,,0.041351912999743945,0.11557672799972352,0.03097405700100353,0.03097405700100353,0.020663232000515563,nan,nan,profile,1,1,1,3,0.12370777130126953,4.8762922286987305,0.2,0.2,
1785152788.203497,0.20734819999961474,2.2222222222222223,0.0,2.2222222222222223,0.0,0.2,-3.800779135865184e-16,0.0,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,before_ekf,-3.800779135865184e-16,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,8.515222440910732e-06,-1.665334544983767e-17,-12.077332748524718,0.11008448407440433,-0.021225349544570445,nan,nan,nan,nan,nan,nan,nan,nan,,0.05225059499935014,0.04171094999946945,0.031156249999185093,0.031156249999185093,0.020627792000595946,nan,nan,profile,1,1,1,3,0.2075328826904297,4.79246711730957,0.2,0.2,
1785152788.2878113,0.2916621889999078,2.2222222222222223,0.0,2.2222222222222223,0.0,0.2,-3.800779135865184e-16,0.0,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,before_ekf,-3.800779135865184e-16,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,8.159722191449686e-06,-1.665334540569962e-17,-12.077332811296046,0.11008448546343416,-0.021225349544570445,nan,nan,nan,nan,nan,nan,nan,nan,,0.05246358899967163,0.04214167899954191,0.031529681000392884,0.031529681000392884,0.020970785999452346,nan,nan,profile,1,1,1,3,0.2918848991394043,4.708115100860596,0.2,0.2,
1785152788.3713768,0.3752275530005136,2.2222222222222223,0.0,2.2222222222222223,0.0,0.2,-3.800779135865184e-16,0.0,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,before_ekf,-3.800779135865184e-16,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,6.5868714353292055e-06,-1.6653345378084215e-17,-12.077333113296833,0.11008449195362022,-0.021225349544570445,nan,nan,nan,nan,nan,nan,nan,nan,,0.05218969400084461,0.04196783700172091,0.031518188001427916,0.031518188001427916,0.020712096000352176,nan,nan,profile,1,1,1,3,0.3754305839538574,4.624569416046143,0.2,0.2,
1785152788.4442875,0.44813881600020977,2.2222222222222223,0.0,2.2222222222222223,0.0,0.2,-3.800779135865184e-16,0.0,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,before_ekf,-3.800779135865184e-16,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,0.0022060249737268756,-0.0019867849429250494,-12.07719449706668,0.11008154410203624,-0.021330772111026523,nan,nan,nan,nan,nan,nan,nan,nan,,0.05199470899970038,0.041737544001080096,0.031060987999808276,0.031060987999808276,0.020774566000909545,nan,nan,profile,1,1,1,3,0.44827961921691895,4.551720380783081,0.2,0.2,
1785152788.5167022,0.5205535669992969,2.2222222222222223,0.0,2.2222222222222223,0.0,0.2,-3.800779135865184e-16,0.0,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,before_ekf,-3.800779135865184e-16,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,0.008995086660372645,-0.000929303124478569,-12.076639954716784,0.11006973084494624,-0.02141021405869914,nan,nan,nan,nan,nan,nan,nan,nan,,0.041340227999171475,0.11415229500016721,0.031000212000435567,0.031000212000435567,0.020565998000165564,nan,nan,profile,1,1,1,3,0.5206835269927979,4.479316473007202,0.2,0.2,
1785152788.599417,0.6032683749999705,2.2222222222222223,0.0,2.2222222222222223,0.0,0.2,-3.800779135865184e-16,0.0,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,before_ekf,-3.800779135865184e-16,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,0.01863680494377093,0.001831774391139503,-12.07545210911712,0.11004438056099286,-0.02132870349990191,nan,nan,nan,nan,nan,nan,nan,nan,,0.051688214000023436,0.04135193799993431,0.030894364001142094,0.030894364001142094,0.020552076999592828,nan,nan,profile,1,1,1,3,0.6034286022186279,4.396571397781372,0.2,0.2,
1785152788.6817904,0.6856419739997364,2.2222222222222223,0.0,2.2222222222222223,0.0,0.2,-3.800779135865184e-16,0.0,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,before_ekf,-3.800779135865184e-16,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,0.030770380211487678,0.000827824494809961,-12.073475658528242,0.11000218909125553,-0.021260511535014626,nan,nan,nan,nan,nan,nan,nan,nan,,0.051364667000598274,0.04114803000084066,0.030856747000143514,0.030856747000143514,0.020566327000778983,nan,nan,profile,1,1,1,3,0.6857759952545166,4.314224004745483,0.2,0.2,
1785152788.7549973,0.7588486909990024,2.2222222222222223,0.0,2.2222222222222223,0.0,0.2,-3.800779135865184e-16,0.0,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,before_ekf,-3.800779135865184e-16,-1.6653345369377347e-17,-12.077888425032118,0.1109904776760599,-0.022034667042536205,0.04953440635783053,0.0003733091359675732,-12.070286037435855,0.10993430042909066,-0.021229978269843297,nan,nan,nan,nan,nan,nan,nan,nan,,0.05241721399943344,0.04205901499881293,0.03145132899953751,0.03145132899953751,0.020601663998604636,nan,nan,profile,1,1,1,3,0.7590141296386719,4.240985870361328,0.2,0.2,
