timestamp_ros,time_sec,left_wheel_setpoint,left_wheel_actual,right_wheel_setpoint,right_wheel_actual,cmd_linear_x,actual_linear_x,cmd_angular_z,actual_angular_z,odom_x,odom_y,odom_yaw,odom_source,odom_capture_mode,raw_actual_linear_x,raw_actual_angular_z,raw_odom_x,raw_odom_y,raw_odom_yaw,filtered_actual_linear_x,filtered_actual_angular_z,filtered_odom_x,filtered_odom_y,filtered_odom_yaw,map_x,map_y,map_yaw,imu_yaw,imu_angular_z,goal_x,goal_y,goal_yaw,nav_status,wheel_data_age_sec,cmd_vel_age_sec,odom_age_sec,raw_odom_age_sec,filtered_odom_age_sec,imu_age_sec,map_pose_age_sec,manual_mode,manual_repeat_index,manual_repeat_total,manual_step_index,manual_step_total,manual_step_elapsed_sec,manual_step_remaining_sec,manual_left_target_mps,manual_right_target_mps,note
1785158661.2959466,0.11357031500301673,nan,0.0,nan,0.0,nan,-1.457167719820518e-16,nan,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,before_ekf,selected_only,-1.457167719820518e-16,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.019249274002504535,nan,0.02224179900076706,0.02224179900076706,nan,nan,nan,stopped,nan,nan,nan,nan,nan,nan,0.0,0.0,Nav2 real robot
1785158661.3460493,0.16367186800198397,nan,0.0,nan,0.0,nan,-1.457167719820518e-16,nan,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,before_ekf,selected_only,-1.457167719820518e-16,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.0024831000009726267,nan,0.03498350900190417,0.03498350900190417,nan,nan,nan,stopped,nan,nan,nan,nan,nan,nan,0.0,0.0,Nav2 real robot
1785158661.3959944,0.21361616200010758,nan,0.0,nan,0.0,nan,-1.457167719820518e-16,nan,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,before_ekf,selected_only,-1.457167719820518e-16,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.01903938099712832,nan,0.018709905998548493,0.018709905998548493,nan,nan,nan,stopped,nan,nan,nan,nan,nan,nan,0.0,0.0,Nav2 real robot
1785158661.4459848,0.26360866500181146,nan,0.0,nan,0.0,nan,-1.457167719820518e-16,nan,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,before_ekf,selected_only,-1.457167719820518e-16,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.0024607609993836377,nan,0.0021369589994719718,0.0021369589994719718,nan,nan,nan,stopped,nan,nan,nan,nan,nan,nan,0.0,0.0,Nav2 real robot
1785158661.4960883,0.3137132150004618,nan,0.0,nan,0.0,nan,-1.457167719820518e-16,nan,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,before_ekf,selected_only,-1.457167719820518e-16,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.01934841799811693,nan,0.0522415089981223,0.0522415089981223,nan,nan,nan,stopped,nan,nan,nan,nan,nan,nan,0.0,0.0,Nav2 real robot
1785158661.5459235,0.3635435070027597,nan,0.0,nan,0.0,nan,-1.457167719820518e-16,nan,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,before_ekf,selected_only,-1.457167719820518e-16,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.002481371000612853,nan,0.035076084001048,0.035076084001048,nan,nan,nan,stopped,nan,nan,nan,nan,nan,nan,0.0,0.0,Nav2 real robot
1785158661.5959027,0.41352860200277064,nan,0.0,nan,0.0,nan,-1.457167719820518e-16,nan,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,before_ekf,selected_only,-1.457167719820518e-16,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.019012312000995735,nan,0.018701003002206562,0.018701003002206562,nan,nan,nan,stopped,nan,nan,nan,nan,nan,nan,0.0,0.0,Nav2 real robot
1785158661.645863,0.4634789539995836,nan,0.0,nan,0.0,nan,-1.457167719820518e-16,nan,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,before_ekf,selected_only,-1.457167719820518e-16,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.002041936997557059,nan,0.0016816959978314117,0.0016816959978314117,nan,nan,nan,stopped,nan,nan,nan,nan,nan,nan,0.0,0.0,Nav2 real robot
1785158661.6958961,0.5135200479999185,nan,0.0,nan,0.0,nan,-1.457167719820518e-16,nan,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,before_ekf,selected_only,-1.457167719820518e-16,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.019023362998268567,nan,0.05172278999816626,0.05172278999816626,nan,nan,nan,stopped,nan,nan,nan,nan,nan,nan,0.0,0.0,Nav2 real robot
1785158661.7459009,0.5635251679996145,nan,0.0,nan,0.0,nan,-1.457167719820518e-16,nan,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,before_ekf,selected_only,-1.457167719820518e-16,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.002346433997445274,nan,0.035244401999079855,0.035244401999079855,nan,nan,nan,stopped,nan,nan,nan,nan,nan,nan,0.0,0.0,Nav2 real robot
1785158661.7960238,0.6136415310029406,nan,0.0,nan,0.0,nan,-1.457167719820518e-16,nan,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,before_ekf,selected_only,-1.457167719820518e-16,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.018005077003181214,nan,0.018984813999850303,0.018984813999850303,nan,nan,nan,stopped,nan,nan,nan,nan,nan,nan,0.0,0.0,Nav2 real robot
1785158661.8459945,0.6636211820004974,nan,0.0,nan,0.0,nan,-1.457167719820518e-16,nan,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,before_ekf,selected_only,-1.457167719820518e-16,1.1796119636642288e-17,1.6480649501927251,0.01573752145861549,0.009640166831110365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.0020520090001809876,nan,0.0016989809992082883,0.0016989809992082883,nan,nan,nan,stopped,nan,nan,nan,nan,nan,nan,0.0,0.0,Nav2 real robot
