timestamp_ros,time_sec,left_wheel_setpoint,left_wheel_actual,right_wheel_setpoint,right_wheel_actual,cmd_linear_x,actual_linear_x,cmd_angular_z,actual_angular_z,odom_x,odom_y,odom_yaw,odom_source,odom_capture_mode,raw_actual_linear_x,raw_actual_angular_z,raw_odom_x,raw_odom_y,raw_odom_yaw,filtered_actual_linear_x,filtered_actual_angular_z,filtered_odom_x,filtered_odom_y,filtered_odom_yaw,map_x,map_y,map_yaw,imu_yaw,imu_angular_z,goal_x,goal_y,goal_yaw,nav_status,wheel_data_age_sec,cmd_vel_age_sec,odom_age_sec,raw_odom_age_sec,filtered_odom_age_sec,imu_age_sec,map_pose_age_sec,manual_mode,manual_repeat_index,manual_repeat_total,manual_step_index,manual_step_total,manual_step_elapsed_sec,manual_step_remaining_sec,manual_left_target_mps,manual_right_target_mps,note
1785159239.0449286,0.06955335400198237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,before_ekf,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9019745103073824e-05,nan,nan,nan,nan,0.0,nan,nan,nan,,0.06704317700132378,0.05634403799922438,0.04521260299952701,0.04521260299952701,0.0335032240000146,0.022142588000860997,nan,profile,1,1,1,2,0.0724344253540039,9.927565574645996,0.6,-0.6,
1785159239.1871665,0.21179080800357042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,before_ekf,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9019745103073824e-05,nan,nan,nan,nan,0.0,nan,nan,nan,,0.09831618800308206,0.08264262600278016,0.04643302100157598,0.04643302100157598,0.03384741600166308,0.0224209760017402,nan,profile,1,1,1,2,0.21274566650390625,9.787254333496094,0.6,-0.6,
1785159239.287755,0.31237911600328516,6.666666666666665,0.0,-6.666666666666665,0.0,0.0,0.0,-2.1041557075223563,0.0,0.0,0.0,0.0,before_ekf,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9019745103073824e-05,nan,nan,nan,nan,0.0,nan,nan,nan,,0.0663408470027207,0.05557357300131116,0.04415843300012057,0.04415843300012057,0.033058601002267096,0.02201336400321452,nan,profile,1,1,1,2,0.3129699230194092,9.68703007698059,0.6,-0.6,
1785159239.3882844,0.4129102580009203,6.666666666666665,0.0,-6.666666666666665,0.0,0.0,0.0,-2.1041557075223563,0.0,0.0,0.0,0.0,before_ekf,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9019745103073824e-05,nan,nan,nan,nan,0.0,nan,nan,nan,,0.06595051999829593,0.055198489000758855,0.04396180999901844,0.04396180999901844,0.03285676599989529,0.02187839799807989,nan,profile,1,1,1,2,0.41353321075439453,9.586466789245605,0.6,-0.6,
1785159239.488678,0.513301812003192,6.666666666666665,0.0,-6.666666666666665,0.0,0.0,0.0,-2.1041557075223563,0.0,0.0,0.0,0.0,before_ekf,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9019745103073824e-05,nan,nan,nan,nan,0.0,nan,nan,nan,,0.06663112900059787,0.05582604600203922,0.044553190000442555,0.044553190000442555,0.03312126800301485,0.022144352002214873,nan,profile,1,1,1,2,0.5139398574829102,9.48606014251709,0.6,-0.6,
1785159239.5920753,0.6166971700004069,6.666666666666665,0.0,-6.666666666666665,0.0,0.0,0.0,-2.1041557075223563,0.0,0.0,0.0,0.0,before_ekf,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9019745103073824e-05,nan,nan,nan,nan,0.0,nan,nan,nan,,0.0689251219992002,0.05808158099898719,0.04595012599747861,0.04595012599747861,0.03401237099751597,0.022661064998828806,nan,profile,1,1,1,2,0.6176071166992188,9.382392883300781,0.6,-0.6,
1785159239.699341,0.7239570850033488,6.666666666666665,0.0,-6.666666666666665,0.0,0.0,0.0,-2.1041557075223563,0.0,0.0,0.0,0.0,before_ekf,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9019745103073824e-05,nan,nan,nan,nan,0.0,nan,nan,nan,,0.07109272600064287,0.060189450003235834,0.04869192700061831,0.04869192700061831,0.03734319400246022,0.026428260000102455,nan,profile,1,1,1,2,0.725353479385376,9.274646520614624,0.6,-0.6,
1785159239.8020415,0.8266663260001224,6.666666666666665,0.0,-6.666666666666665,0.0,0.0,0.0,-2.1041557075223563,0.0,0.0,0.0,0.0,before_ekf,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9019745103073824e-05,nan,nan,nan,nan,0.0,nan,nan,nan,,0.06717050199949881,0.056485440996766556,0.04478338899934897,0.04478338899934897,0.033095733997470234,0.022010120999766514,nan,profile,1,1,1,2,0.827390193939209,9.172609806060791,0.6,-0.6,
1785159239.903556,0.9281745110019983,6.666666666666665,0.0,-6.666666666666665,0.0,0.0,0.0,-2.1041557075223563,0.0,0.0,0.0,0.0,before_ekf,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9019745103073824e-05,nan,nan,nan,nan,0.0,nan,nan,nan,,0.06715897400135873,0.05637491000015871,0.04499269100051606,0.04499269100051606,0.033869473001686856,0.022990581001067767,nan,profile,1,1,1,2,0.9292111396789551,9.070788860321045,0.6,-0.6,
1785159240.0072556,1.0318734170032258,6.666666666666665,0.0,-6.666666666666665,0.0,0.0,0.0,-2.1041557075223563,0.0,0.0,0.0,0.0,before_ekf,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9019745103073824e-05,nan,nan,nan,nan,0.0,nan,nan,nan,,0.0683463870009291,0.05763688500155695,0.046069431002251804,0.046069431002251804,0.03444406800190336,0.02339024100001552,nan,profile,1,1,1,2,1.0328128337860107,8.96718716621399,0.6,-0.6,
